id	tgt_text
audio_0_169812	▁इसलए ▁ फ क शन ▁ a ▁और ▁ b ▁द न ▁क ▁द ▁पर म टर स ▁क ▁ उ न क ▁ड फ ल ट ▁म न ▁ल य ▁जत ▁ह ▁वह ▁ह ▁ a ▁1 0 ▁ह ▁और ▁ b ▁2 0 ▁ह ▁और ▁यह ▁ फ क शन ▁यह ▁व स त व ▁म ▁दख ई ▁नह ▁द त ▁ह ▁लक न ▁यह ▁ फ क शन ▁ 3 0 ▁क ▁क छ ▁पर ण म ▁क ▁रप ▁म ▁पर ट ▁करत ▁ह
audio_0_144025	▁य ▁अ ल ग ▁अ ल ग ▁स भ व त ▁ह ▁इसलए ▁जब ▁व ▁एक ▁सथ ▁इ क ट ठ ▁ह त ▁ह ▁त ▁यह ▁स च न ▁क ▁एक ▁स म द ध ▁आ ध र ▁पर द न ▁कर ग ▁य ▁त ▁पर क र य ▁अन क ल न ▁य ▁स म य ▁अन क ल न ▁य ▁न ए ▁ उ त प द ▁व क स ▁कर ग
audio_0_154001	▁अब ▁हम ▁दख त ▁ह ▁क ▁स ग न ल ▁ फ ल ▁ ग र फ ▁त र क ▁कय ▁ह
audio_0_26250	▁ p ▁ n ▁त त क ल ▁स म य ▁ n ▁पर ▁व र ए स ▁ह ▁ ठ क ▁और ▁ y ▁ n ▁1 ▁त त क ल ▁स म य ▁ n ▁1 ▁पर ▁आ उ ट प ट ▁ह ▁और ▁ x ▁ n ▁1 ▁ज ▁क ▁त त क ल ▁स म य ▁ n ▁1 प र ▁प य ल ट ▁स ब ल ▁ह
audio_0_28975	▁इसलए ▁जब ▁त क ▁आपक ▁ड ट ▁आ ▁रह ▁ह ▁यह ▁प ल ट ग ▁ फ क शन ▁ च ल ▁रह ग
audio_0_107844	▁त ▁यह ▁यह ▁व स त व ▁म ▁उस ▁त त व ▁क ▁त क त ▁पर ▁न र भ र ▁नह ▁ह ▁यह ▁ब स ▁प त न ▁ह ▁ज ▁उस ▁त त व ▁क ▁स त ल न ▁क ▁न क स न ▁क ▁क रण ▁ह
audio_0_10697	▁उस ▁ए न र ज ▁क ▁ ऑ व र ▁स ▁ ग ण ▁कय ▁जत ▁ह ▁द स र ▁आ ई ▁ब ह त र ▁त र क ▁स ▁लग ▁सकत ▁ह ▁क ▁इ ल क टर क ▁ए न र ज ▁ ऑ व र ▁स ▁ ग ण ▁ह त ▁ह
audio_0_158874	▁अब ▁हम ▁स म झ त ▁ह ▁क ▁हम ▁इस ▁स म स य ▁क ▁ड अ ल ▁क ▁दख त ▁ह ए ▁ m o d i ▁म थ ड ▁क ▁त ह त ▁कय ▁करत ▁ह
audio_0_133676	▁त ▁एक ▁व श ष ट ▁ ग ज ट ▁क छ ▁इस ▁तरह ▁दख ई ▁द ग ▁इस म ▁एक ▁य ▁एक ▁स ▁अ ध क ▁उपयग ▁न र द श ▁ह ग ▁और ▁फर ▁इस ▁व प स ▁करन ▁ह ग
audio_0_125964	▁इसलए ▁जब ▁हम ▁ ऑ प र शन ल ▁ए म प ल फ य र ▁क ▁उपयग ▁करन ▁ह त ▁ह ▁त ▁प ह ल ▁ च ज ▁ज ▁हम ▁करन ▁ह त ▁ह ▁वह ▁ह ▁ब य स ग ▁व ल ट ज ▁यह ▁ब य स ग ▁व ल ट ज ▁ड स ▁प व र ▁स प ल ई ▁द व र ▁द ▁जत ▁ह
audio_0_3770	▁त ▁ड य र क शन ▁न च ▁क ▁ ओ र ▁ह ▁और ▁यह ▁ i 1 ▁ड य र क शन ▁न च ▁क ▁ ओ र ▁ह ▁और ▁यह ▁ ऊ प र ▁क ▁ ओ र ▁ज ▁रह ▁ह
audio_0_122702	▁त ▁आप ▁एक ▁व क ल प क ▁त त र ▁ब न त ▁ह ▁जस ▁आप ▁स प र श ▁कर ▁सकत ▁ह ▁और ▁म ह स स ▁कर ▁सकत ▁ह ▁और ▁प ढ ▁सकत ▁ह ▁और ▁स म झ ▁सकत ▁ह ▁क ▁आप ▁पर ल ख न ▁क ▁एक ▁पर ▁ श र ख ल ▁ब न त ▁ह ▁आप ▁पर त ष ठ ▁ उ न म ख ▁ र फ र ल ▁पर ल ख न ▁द त ▁ह ▁ ऐ स ▁लग ▁क ▁पर श स प त र ▁द त ▁ह ▁ज ▁प ह ल ▁स ▁ह ▁स व ▁क ▁उपयग ▁कर ▁ च क ▁ह ▁और ▁अ च छ ▁म ह स स ▁करत ▁ह
audio_0_1494	▁आ म त र ▁पर ▁अ ग र ▁हम ▁ उ न म ▁स ▁पर त य क ▁क ▁लए ▁द र य ▁क ▁ ग ण न ▁करन ▁क ▁इस ▁ब र ट ▁फर स ▁व ध ▁क ▁लग ▁करत ▁ह ▁त ▁यह ▁ ट इ म ▁क म प ल क स ट ▁म ▁आ द श ▁क ▁ह ट ▁द ग
audio_0_173659	▁एक ▁और ▁स क र ग ▁ फ क शन ▁ ठ क ▁ह ▁स क र ग ▁ फ क शन ▁क ▁कय ▁अ र थ ▁ह ▁स क र ग ▁ फ क शन ▁स ▁आपक ▁क न ▁स ▁ज न क र ▁म ल ▁सकत ▁ह
audio_0_130866	▁इसलए ▁जब ▁भ ▁क ई ▁क स टर क ▁ह त ▁ह ▁जब ▁भ ▁क ई ▁उपयग क र त ▁ उ द ह रण ▁क ▁लए ▁एक ▁क ज ▁द ब त ▁ह ▁त ▁हम ▁क ह ▁क ▁वह ▁अ प न ▁पस व र ड ▁क ▁स ब ध ▁म ▁एक ▁क ज ▁द ब ▁रह ▁ह ▁पर ण म ▁स व र प ▁पर त य क ▁क स टर क ▁एक ▁ र क व ट ▁म ▁बद ल ▁रह ▁ह ▁करन ल ▁म ड ▁म ▁स व च ▁ह न ▁क ▁लए ▁यह ▁एक ▁ i s r ▁ह ▁ज क ▁अ म ल ▁ह ▁जत ▁ह ▁व ग र
audio_0_160525	▁त ▁प ह ल ▁ड म ड ▁प व इ ट ▁क स टर ट ▁ x 1 1 ▁ x 2 1 ▁ x 3 1 ▁ 3 0 ▁ह ग
audio_0_172727	▁त ▁क ई ▁भ ▁ र क र ड ▁जस म ▁ए ट म ▁ह ▁जस ▁क ▁हम ▁दख ▁सकत ▁ह ▁वह ▁पर ▁ए ड ▁ श र त ▁लग ग ▁यह ▁आप ▁दख ▁सकत ▁ह ▁प च व ▁क ल म ▁ a ▁स ▁ श र ▁ह ▁रह ▁ह
audio_0_2130	▁त ▁इस ▁सथ न ▁क ▁व भ न न ▁आ क र ▁क ▁प टर न ▁द व र ▁स श ध त ▁कय ▁जत ▁ह ▁जस क ▁म ध य म ▁स ▁इस ▁ र शन ▁क ▁अन म न ▁लग य ▁जत ▁ह
audio_0_147355	▁इसलए ▁यह ▁हम र ▁पस ▁ह न ▁ च ह ए ▁कय क ▁यह ▁ श ब द ▁क ▁ श क त ▁ह ▁जस क ▁अ र थ ▁ह ▁क ▁हम ▁ज ▁भ ▁ब ल ▁रह ▁ह ▁वह ▁पर त य क ▁व क य ▁और ▁ श ब द ▁क ▁ब ह त ▁म प ▁ज न ▁ च ह ए ▁इस ▁अ व स र ▁क ▁लए ▁ उ प य क त ▁हम ▁अ प न ▁आ क र म क त ▁अ प न ▁कर ध ▁क ▁न य त र त ▁करन ▁क ▁क श श ▁करन ▁ च ह ए ▁और ▁हम ▁ब ह त ▁आ स न ▁स ▁ब ह त ▁अ ध क ▁भ व क ▁नह ▁ह न ▁ च ह ए
audio_0_2911	▁इसलए ▁ i f ▁2 3 0 ▁ r f ▁ फ ल ड ▁कर ट ▁ह ▁आ र ए फ ▁स प ल ई ▁ह ▁इसलए ▁2 3 0 2 3 0 ▁1 ▁ए म प य र ▁ह
audio_0_113780	▁आप ▁दख ▁सकत ▁ह ▁क ▁यह ▁0 1 4 ▁और ▁0 1 6 ▁क ▁ब च ▁ह ▁इसलए ▁हम ▁क ह ▁सकत ▁ह ▁क ▁यह ▁लग भ ग ▁0 1 5 ▁ह
audio_0_123936	▁त ▁यह ▁आ इ ड य ▁थ ▁इन ▁पर म टर ▁क ▁स म झ न ▁क ▁क ▁जब ▁भ ▁आप ▁ड ट ▁ श ट ▁ ख ल ▁त ▁आप ▁उस ▁स म झ ▁प ए
audio_0_157936	▁अब ▁अ ग र ▁म ▁इस ▁अ त र ल ▁क ▁द र न ▁पर रण ▁व ल ट ज ▁पर ▁न ज र ▁ र ख त ▁ह ▁जब ▁म ▁व स त व ▁म ▁इस ▁ च ल ▁कर ▁रह ▁ह ▁स व च ▁ च ल ▁ह ▁इन प ट ▁व ल ट ज ▁ह ▁ज क ▁पर रण ▁पर ▁आ ▁रह ▁ह
audio_0_123431	▁अ ग र ▁म ▁v d s 2 ▁v d s 1 ▁न श च त ▁ र ख त ▁ह ▁फर ▁ λ ▁म ▁व द ध ▁क ▁लए ▁त र ट ▁फर ▁स ▁ब ढ ▁जत ▁ह
audio_0_116342	▁अब ▁इस ▁स म क रण ▁म ▁इस ▁म न ▁क ▁ड ल
audio_0_126760	▁और ▁जब ▁आप ▁ ऐ स ▁करत ▁ह ▁त ▁आपक ▁पस ▁स स र ▁ह ▁सकत ▁ह
audio_0_4026	▁यद ▁यह ▁एक ▁ह ▁यद ▁यह ▁क न क ट ड ▁स र स ▁ह ▁त ▁अब ▁दख ▁क ▁इस म ▁क ई ▁भ ▁न य ▁ टर म ▁नह ▁ह
audio_0_101974	▁त ▁ फ ल म ट स ▁क ▁स ख य ▁ब ढ न ▁स ▁स प र क ▁करन ▁व ल ▁ फ ल म ट स ▁क ▁स ख य ▁भ ▁ब ढ ग ▁लक न ▁एक ▁स ट ल ▁फर स ▁स ▁पर ▁आप ▁दख त ▁ह ▁क ▁त ज ▁ ग र व ट ▁ह
audio_0_141133	▁ m v a ▁इस क ▁म त ल ब ▁ह ▁क ▁ 3 ▁ b c u r r e n t ▁ i b ▁ m v a ▁ b a s e ▁ b ▁यह ▁ह ▁क ▁ i b ▁ब स ▁कर ट ▁क ▁ब र ब र ▁ह ▁यह ▁स ▁आप ▁ m v a b a s e 3 b ▁ ग ण न ▁कर ▁सकत ▁ह ▁स फ क स ▁ b ▁ब स ▁क ▁लए ▁ह र ▁ज ग ह ▁इस त म ल ▁ह त ▁ह ▁यह ▁स म क रण ▁ 4 ▁ह
audio_0_158090	▁त ▁हम ▁ब क ▁क न व र टर ▁क ▁दख ▁रह ▁ह ▁म ▁एक ▁स व च ▁यह ▁ल न ▁ज ▁रह ▁ह ▁ज ▁ श र ख ल ▁म ▁ह ▁और ▁फर ▁म ▁एक ▁ड य ड ▁ल न ▁क ▁लए ▁ज ▁रह ▁ह ▁त ▁म ▁एक ▁पर रण ▁ ध र त ▁और ▁भ र ▁ल न ▁क ▁लए ▁ज ▁रह ▁ह
audio_0_125825	▁यह ▁प ह ल ▁ ऑ र ड र ▁ह ई ▁पस ▁ फ ल टर ▁ह ▁य ▁इस ▁एक ▁प ल ▁ फ ल टर ▁भ ▁क ह ▁जत ▁ह
audio_0_105018	▁त ▁आप ▁स क न ▁करत ▁स म य ▁अ प न ▁पर त र प ▁पर ▁एक ▁द ब ब ▁ड ल त ▁ह ▁और ▁वह ▁यह ▁ह ▁क ▁यह ▁व कष प ण ▁ब न द ▁ह
audio_0_107319	▁फर ▁हम ▁एक ▁ ऐ स ▁स म ग र ▁क ▁ब त ▁कर ▁रह ▁ह ▁ज ▁त न व ▁म ▁म ज ब त ▁नह ▁ह
audio_0_155697	▁इसलए ▁ ट ▁ल स ल स ▁और ▁ र स प र क ल ▁थ ▁लक न ▁स भ ▁पर ट ▁पर ▁म ल ▁नह ▁ ख त ▁थ
audio_0_102016	▁त ▁फर ▁यह ▁पर ▁ च ज ▁ल ल ▁ह ▁ज ए ग ▁और ▁इस ▁म म ल ▁म ▁भ ▁आप ▁व य क त ग त ▁म न म र ▁स त र ▁क ▁ब ह ल क रण ▁य ▁ड ▁ब ह ल क रण ▁क ▁ घ ट न ओ ▁क ▁नह ▁दख ▁सकत ▁ह
audio_0_101337	▁इसलए ▁इस ▁पर शन ▁क ▁ उ त त र ▁द न ▁क ▁लए ▁व ल र ▁व व र ▁न ▁स त न ▁क स र ▁क ▁आ क र म ण ▁और ▁एक स टर ▁स ल य ल र ▁म टर क स ▁क ठ र त ▁और ▁म ल ग न स ▁क ▁ब च ▁स ब ध ▁पर ▁क ई ▁पर य ग ▁क ए
audio_0_166180	▁त ▁आ इ ए ▁हम ▁व श ष ▁रप ▁स ▁स व प ▁ उ द ह रण ▁म ▁फर ▁स ▁दख
audio_0_169107	▁हम न ▁प ल म र फ क ▁ड स प च ▁म क न ज म ▁क ▁दख ▁ह ▁और ▁हम न ▁इस क ▁इस त म ल ▁स ट फ ▁स ल र ▁पर स स ग ▁क ▁स म ध न ▁क ▁त य र ▁करन ▁म ▁ब ड ▁प म न ▁पर ▁कय ▁ह
audio_0_4240	▁त ▁इ ड य स ड ▁ e m f ▁ e ▁एक ▁क इ ल ▁म ▁अ ग र ▁ n ▁ टर न स ▁द य ▁जत ▁ह ▁ e ▁ n d t ▁द य ▁जत ▁ह
audio_0_123510	▁इसलए ▁हम ▁इस ▁प ठ य क र म ▁क ▁एक ▁भ ग ▁क ▁रप ▁म ▁ब ह त ▁स र ▁पर य ग ▁दख ग
audio_0_127171	▁जब ▁ c m r r ▁क ▁ब र ब र ▁ह त ▁ह ▁1 0 5 ▁कय ▁ज व ब ▁ह
audio_0_3494	▁जब ▁भ ▁आप न ▁यह ▁द य ▁ह ▁क ▁आप ▁उस ▁स इ न स इ ड ल ▁और ▁ फ ज र ▁क ह त ▁ह ▁और ▁ ई ए म ए फ ▁स म क रण ▁स ग ल ▁ फ स ▁स र क ट ▁क ▁ श र आ त ▁थ
audio_0_129789	▁और ▁ज ल द ▁ह ▁हम ▁अ ग ल ▁क कष ▁म ▁म ल त ▁ह
audio_0_114039	▁अब ▁जब ▁ o u t 1 ▁क ▁अ र थ ▁ह ▁अब ▁ड व इ स ▁क ▁आ उ ट प ट ▁इ म प ड न स ▁म ▁न ग ट व ▁ र ज स ट स ▁ह
audio_0_156951	▁इसलए ▁यह ▁न क र त म क ▁अ र ध ▁ च क र ▁प कष ▁म ▁भ ▁ ध र ▁पर व ह ▁क ▁ज र ▁ र ख ▁रह ▁ह ▁इसलए ▁यद ▁म ▁इस ▁पर क र ▁क ▁स च ल न ▁क ▁द र न ▁व ल ट ज ▁क ▁दख न ▁क ▁क श श ▁करत ▁ह ▁त ▁म ▁व स त व ▁म ▁इस ▁तरह ▁स ▁क छ ▁ह द ▁त क ▁व ल ट ज ▁क ▁ब ह र ▁आ त ▁ह आ ▁ल ▁रह ▁ह ▁यह ▁ α ▁स ▁ श र ▁ह ग ▁और ▁यह ▁इस ▁तरह ▁स ▁ च ल ▁रह ▁ह ग ▁और ▁यह ▁त ब ▁त क ▁ च ल ग ▁जब ▁त क ▁म ▁इस ▁क ण ▁क ▁ β ▁क ह ग ▁यह ▁ β ▁त क ▁ज ए ग
audio_0_16972	▁ब स ▁म ▁इस ▁यह ▁भ ग ▁ब न न ▁क ▁क श श ▁कर ▁रह ▁ह
audio_0_141757	▁त ▁यह ▁आपक ▁द कष त ▁क ह ल त ▁ह
audio_0_4094	▁अब ▁हम ▁ y ▁क न क ट ड ▁ल ड ▁दख ग l ▁त ▁इस ▁म म ल ▁म ▁इस ▁तरह ▁जस ▁हम ▁ y ▁क न क ट ड ▁ल ड ▁क ह त ▁ह ▁यह ▁ z 1 z 2 z 3 ▁और ▁ y ▁क न क ट ड ▁ल ड ▁ह ▁यह ▁ब ल स ड ▁ह ग
audio_0_124483	▁म ▁स र फ ▁एक ▁ह स स ▁ल न ▁ च ह त ▁थ ▁ज ह ▁आप ▁स म झ ▁स क ▁क ▁थ र म ल ▁ ऑ क स इ ड ▁क स ▁व क स त ▁कय ▁जत ▁ह
audio_0_157436	▁म ▁स र फ ▁1 1 0 ▁क ह ▁रह ▁ह ▁कय क ▁म ▁यह ▁म न ▁रह ▁ह ▁क ▁1 1 0 ▁ श य द ▁म ▁प ह ल ▁ह ▁2 0 0 ▁व ल ट ▁य ▁2 0 5 ▁व ल ट ▁क ▁ह ▁ ग य ▁ह
audio_0_150050	▁ ठ क ▁ह ▁न य ▁स म स य ▁क ▁त र फ ▁ च ल त ▁ह ▁हम ▁ च ह ए ▁ल प ल स ▁ टर स फ र म ▁ फ क शन स ▁क ▁ e x p o n e n t i a l ▁पर क र ▁क ▁म त ल ब ▁हम र ▁पस ▁ह ▁ e a t ▁ e i a t ▁ e i a t ▁य ▁हम र ▁पस ▁ e a t ▁ह ▁सकत ▁ह
audio_0_125694	▁त ▁हम ▁इस ▁ह ल ▁करत ▁ह
audio_0_163236	▁इस स ▁यह ▁स म ध न ▁ह ▁ज ए ग
audio_0_16088	▁त ▁इस ▁म म ल ▁म ▁कय ▁ह ग ▁क ▁2 ▁ ω ▁पर त र ध ▁ह ट ▁द य ▁जत ▁ह
audio_0_169929	▁व ▁क व ल ▁व श व क ▁कर य ▁क ▁तरह ▁ह ▁व य व ह र ▁करत ▁ह ▁लक न ▁फर ड ▁ह न ▁क ▁न त ▁व ▁स ध ▁न ज ▁ड ट ▁स द स य ▁त क ▁प ह च ▁सकत ▁ह ▁इसलए ▁यह ▁अ ग र ▁हम र ▁पस ▁अब ▁यह ▁व श ष ▁कर य ▁ह
audio_0_140012	▁त ▁यह ▁ r ▁ह ▁त ▁यह ▁स ▁यह ▁त क ▁क ▁द र ▁इस ▁क ड क टर ▁स ▁2 r ▁ह ▁और ▁यह ▁स ▁यह ▁त क ▁क ▁द र ▁इस ▁क ड क टर ▁स ▁भ ▁2 r ▁ह ▁और ▁यह ▁स ▁यह ▁त क ▁क ▁द र ▁य ▁2 ▁क ड क टर ▁2 2 r ▁ह ग ▁कय क ▁यह ▁2 r ▁ह ▁यह ▁2 r ▁ह
audio_0_109237	▁इसलए ▁म ▁स र फ ▁ उ न म ▁स ▁क छ ▁क ▁ज च ▁कर ▁रह ▁ह ▁य र प क ड ▁पर र प ▁ज ▁न श च त ▁रप ▁स ▁एक ▁अ ल ग ▁द ष ट क ण ▁पर ▁आ ध र त ▁ह ▁क ड ▁क ▁स ब ध ▁म ▁अ भ क ल प न ड ज इ न ▁क ▁स द र भ ▁म ▁ह
audio_0_113072	▁त ▁इस ▁व श ष ▁बद ▁पर ▁आ त ▁ह
audio_0_110857	▁त ▁इस ▁क प स टर ▁क ▁क रण ▁ब ह त ▁स र ▁अ ट न ए शन ▁ह ग
audio_0_15187	▁ r e f e r ▁ s l i d e ▁ t i m e ▁2 4 3 4 ▁अब ▁अ ग ल ▁ उ द ह रण ▁म ▁ 4 4 0 ▁व ल ट ▁क ▁ र टर ▁ 5 0 ▁ह र ट ज ▁ 6 0 ▁प ल ▁ 6 ▁प ल ▁ 3 ▁ फ ज ▁इ ड क शन ▁म टर ▁ 8 0 ▁क ल ▁व ट ▁क ▁ उ द ह रण ▁द य ▁ ग य ▁ह
audio_0_160627	▁अब ▁एक ▁व य व ह र य ▁स म ध न ▁पर प त ▁करन ▁क ▁बद ▁अ ग ल ▁ च ज ▁ज ▁हम ▁प छ त ▁ह ▁वह ▁यह ▁ह ▁क ▁यह ▁व य व ह र य ▁स म ध न ▁क त न ▁अ च छ ▁ह
audio_0_111818	▁और ▁इस ▁तरह ▁आप ▁एक स य ल ▁म ड ▁ह ल क ल ▁ए ट न ▁क ▁ए ह स स ▁कर ▁सकत ▁ह
audio_0_146382	▁इसलए ▁यह ▁त क ▁क ▁क ल च c l i c h é s ▁भ ▁स च न ▁व च र ▁और ▁व श व स ▁क ▁ज न क र ▁क ▁ श रण ▁म ▁आ त ▁ह ▁य ▁हम ▁ज न क र ▁द न ▁क ▁पर ब ध न ▁करत ▁ह
audio_0_12870	▁स ल इ ड ▁स म य ▁दख ▁0 6 4 4 ▁इसलए ▁यह ▁स ब ▁म न ▁ज ▁क छ ▁भ ▁क ह ▁म न ▁यह ▁स ब ▁ब त ▁यह ▁हम र ▁स म झ ▁क ▁लए ▁ल ख ▁ह
audio_0_165842	▁हम ▁स म झ त ▁ह ▁क ▁सथ त क ▁और ▁ड य न म क ▁पर क र ▁क ▁ ऑ ब ज क ट स o b j e c t स ▁स ▁हम र ▁कय ▁त त प र य ▁ह
audio_0_127609	▁और ▁ c m r r ▁ब ह त ▁अ ध क ▁क स ▁ह ▁सकत ▁ह
audio_0_2669	▁इसलए ▁पर त य क ▁ र ग ▁क ▁आ न ▁क ▁ औ स त ▁स म य ▁1 2 ▁म न ट ▁ह ▁वह ▁ह ▁ l a m b d a
audio_0_166783	▁उस ▁व स त ▁क ▁प च ▁अ ल ग ▁अ ल ग ▁न ष प द न ▁ च रण ▁क ▁रप ▁म ▁म न ▁ज ▁सकत ▁ह ▁कय क ▁प ह ल ▁वह ▁म ज द ▁व स त ▁क ▁लए ▁एक ▁म म र ▁ह न ▁ च ह ए ▁जस ▁क स ▁भ ▁तरह ▁स ▁ a l l o c a t i o n ▁कय ▁ज न ▁ च ह ए ▁य ▁त ▁स ट क ▁पर ▁स व च ल त ▁रप ▁स ▁य ▁व श व क ▁रप ▁स ▁य ▁ ढ र ▁म ▁ड इ न म क ▁रप ▁स
audio_0_1656	▁त ▁इस ▁म म ल ▁म ▁इस ▁एक ▁व श ष ट ▁ उ द ह रण ▁क ▁लए ▁इस ▁व श ष ▁आ र ख ▁म ▁2 x 2 ▁दख य ▁ ग य ▁ह ▁और ▁स ल ▁क ▁पर त य क ▁ ग र ड ▁क ▁लए ▁हम क ▁ह स ट ग र म ▁म ल त ▁ह
audio_0_113102	▁इसलए ▁ j 1 4 5 ▁व स त व ▁म ▁यह ▁स ब ▁क छ ▁व त त ▁क ▁ब ह र ▁ह स स ▁म ▁ह ग
audio_0_24968	▁स द ध र थ ▁म त र ▁इस क ▁बद ▁ श कष क ▁क ▁ब स त ▁स ▁पस त क ▁क ▁न क ल न ▁क ▁न र द श ▁ श य द ▁यह ▁ उ त न ▁अ च छ ▁नह ▁ह ▁ह ▁उस ▁स म झ ▁म ▁आ त ▁ह ▁क ▁क कष ▁म ▁आ ज द ▁नह ▁ह
audio_0_112973	▁अब ▁क ल प न क ▁म न ▁प ढ ▁ज ▁ j 1 1 ▁ह ▁जस ▁हम ▁ j 1 1 ▁ज ड न ▁ह ग
audio_0_131275	▁इस क ▁अ ल व ▁जस ▁क ▁आप ▁म ▁स ▁ब ह त ▁स ▁लग ▁ज न त ▁ह ग ▁क ▁स म र ट ▁कर ड ▁और ▁इस ▁तरह ▁क ▁अन य ▁ल ▁ए ड ▁ड व इ स ▁क ▁आ स न ▁स ▁क ल न ▁य ▁क प ▁कय ▁ज ▁सकत ▁ह ▁इसलए ▁इस क ▁म त ल ब ▁ह ▁क ▁म ▁व स त व ▁म ▁इस ▁व श ष ▁ह र ड व य र ▁क ▁क ल न ▁कर ▁सकत ▁ह ▁एक ▁और ▁ह र ड व य र ▁ब न ▁सकत ▁ह ▁जस म ▁ब ल क ल ▁न ज ▁क ज ▁ह
audio_0_173217	▁त ▁ उ न क ▁क ई ▁ब च च ▁यह ▁आप ▁अ प न ▁प त ▁यह ▁म त ▁फर ▁ उ न क ▁ब च च ▁ज ▁हम ▁ह ▁सकत ▁ह ▁हम र ▁भ ई ▁य ▁ब ह न ▁ह ▁सकत ▁ह ▁दख ग
audio_0_161515	▁इसलए ▁यद ▁म र ▁पस ▁अ ध क त म ▁पर इ म ल ▁म ▁ब ध ▁स ▁अ ध क ▁य ▁ब र ब र ▁ह ▁त ▁स ब ध त ▁ च र ▁क म ▁य ▁ब र ब र ▁पर क र ▁क ▁ह ग
audio_0_157596	▁त ▁पर रण ▁ड र प ▁0 ▁ह ▁इस ▁व श ष ▁म म ल ▁म ▁ l ▁ d i ▁ d t ▁न श च त ▁रप ▁स ▁0 ▁ह ग ▁कय क ▁ र टर न ▁कर ट ▁न र त र ▁ च ल ▁ i d ▁ह
audio_0_110780	▁त ▁ब स ▁इस ▁बद ▁क ▁यह ▁यद ▁कर ▁ज ▁ n f m i n ▁स ▁म ल ▁ ख त ▁ह ▁ज ▁2 ▁ d b ▁क ▁ब र ब र ▁ह
audio_0_165835	▁व स त व ▁म ▁हम न ▁व भ न न ▁क स ट ग ▁व क ल प ▁क ▁ब र ▁म ▁अ त म ▁म ड य ल ▁म ▁ल ब ई ▁पर ▁ब त ▁क ▁ ख स क र ▁जब ▁एक ▁क ल स ▁प द न क र म ▁पर ▁क स ट ग ▁क ▁जत ▁ह ▁और ▁हम न ▁दख ▁क ▁यद ▁हम ▁एक ▁व श ष ▁क ल स ▁स ▁एक ▁स म न य क त ▁क ल स ▁त क ▁प ह च त ▁ह ▁त ▁यह ▁एक ▁म न य ▁ ऑ प र शन ▁ह
audio_0_165653	▁अब ▁यह ▁वह ▁ज ग ह ▁ह ▁ज ह ▁हम ▁ ग भ र ▁स म स य ओ ▁म ▁प ड ▁जत ▁ह
audio_0_121616	▁कय क ▁एक ▁ ग र ह क ▁क ▁आ व श य क त ▁क ▁प त ▁लग य ▁ज ▁सकत ▁ह ▁त थ ▁क ई ▁एक ▁ब र ▁इस ▁पर क र य ▁क ▁ ठ क ▁भ ▁कर ▁सकत ▁ह ▁और ▁ज न ▁सकत ▁ह ▁क ▁यह ▁अ त र ▁न र म त ▁ह ▁ ग य ▁ह
audio_0_25279	▁त ▁यह ▁म ल ▁रप ▁स ▁ c ▁ b a r ▁ टर स प ज ▁ y ▁ b a r ▁ k ▁ह
audio_0_130505	▁अब ▁म झ ▁कय ▁करन ▁थ
audio_0_18264	▁यह ▁ उ त प द न ▁लग त ▁व य व स थ प क ▁लग त ▁व प ण न ▁लग त ▁ब क र ▁लग त ▁आ र ▁ए व ▁ड ▁लग त ▁और ▁ ऐ स ▁ह ▁और ▁भ ▁ह ▁सकत ▁ह
audio_0_107587	▁यह ▁ ध य न ▁ र ख ▁क ▁द न ▁इ क ई ▁स त र ▁और ▁ च न ई ▁व ध न स भ ▁क ▁स त र ▁पर ▁ह
audio_0_154368	▁इस क ▁सथ ▁एक ▁स र त ▁पर क र ▁भ ▁ज ड ▁ह आ ▁ह
audio_0_110653	▁म न ▁ल ▁क ▁ r f ▁स ग न ल ▁स टर ▁ 4 2 5 ▁ g h z ▁पर ▁1 0 0 ▁ m h z ▁क ▁ब ड व ड थ ▁क ▁रप ▁म ▁ह
audio_0_122894	▁क द र य ▁ ग ज य म न ▁आ व त त ▁ f r ▁क ▁ ग ण न ▁कर
audio_0_26627	▁यह ▁एक ▁पर म टर ▁व क टर ▁ h ▁ b a r ▁ह ▁ च ल ए ▁हम ▁इस ▁क ह त ▁ह ▁यह ▁एक ▁ m ▁ड इ म शन ल ▁व क टर ▁ h 1 ▁ h 2 ▁ u p ▁ t o ▁ h m ▁ह
audio_0_162409	▁त ▁इस ▁द ▁म ▁एक ▁पर त न ध त व ▁ह ▁ज ▁पर ण क ▁पर त न ध त व ▁ह ▁ज ▁आ म ▁त र ▁पर ▁एक ▁एक ल ▁ फ ल ड ▁पर त न ध त व ▁ह ▁ज ह ▁आप ▁ह स त कष र ▁क ए ▁ ग ए ▁स ख य ओ ▁क ▁दख न ▁क ▁लए ▁क स ▁व श ष ▁त र क ▁क ▁उपयग ▁करत ▁ह
audio_0_18895	▁अब ▁आपक ▁स र ल त ▁क ▁लए ▁हम न ▁यह ▁एक ▁ छ ट ▁स ▁व र क ग ▁न ट ▁ब न य ▁ह ▁यद ▁आ व श य क ▁ह ▁त ▁आप ▁भ ▁एक ▁व र क ग ▁न ट ▁ब न ▁सकत ▁ह
audio_0_161048	▁अ त म ▁क ल म ▁1 ▁0 ▁0 ▁और ▁1 ▁म ▁बद ल ▁ ग य ▁ह
