id	tgt_text
audio_0_24	▁അതന ൽ ▁ഒര ▁വ ശ തത ▁നങങൾ ▁അത ▁ അ ഭ സബ ധ ന ▁ചയയണ ▁പര ശ ന വ ▁മററ ര ▁വ ശ തത ▁നങങൾ ▁ശബദ ▁ഘടക തത നറ ▁നയനതരണ ▁ അ ഭ സബ ധ ന ▁ചയയണ ▁അത ല ട ▁പരകടന ▁പല കക ൽ ▁ ഓ ര ▁ ത വ ണ യ ▁നങങൾകക ▁ അ റയവനന ▁ഒര ▁ ട ര ഡ നറ ▁കറ വ ണ ▁ ആ ▁ഘടട തത ൽ ▁ഒര ▁ഗണനലവര മളള ▁എഞച ന യ ർ കക ▁ ല ഭ കക ണട ▁പരമറററകൾ ▁ഡസ ൻ ▁ സററ ജ ▁ ത നന ▁ ന ർ ദ ദ ഷ ട ▁ഉൽപപനന ▁പല കകനന ▁ഒര ▁ ന ശ ച ത ▁നലവര ▁നലവര ▁പല ർ തത നന തന
audio_0_29	▁അതന ൽ ▁നങങൾ ▁ടർഗററ ന ▁വളര ▁ അ ട തത ളള ▁ടർഗററ ▁മലയ ങങൾ കക ▁ ച ററ മളള ▁ടളറൻസ കൾ ▁തരഞഞടകക ക ▁മലയ ങങൾ ▁അതന ൽ ▁പരമറററ ൽ ▁നനന ളള ▁ ഔ ടട പ ടട ൽ ▁ ന മ മ ത ര മയ ▁വയതയസ മ ണട ▁ആദയ ▁ഘടട തത ൽ ▁രപകൽപപന ▁ചയത വ യ ണ ▁അത ▁പരതയക മയ ▁ അ ന വ ദ ന യ മയ ▁കണകകകക ▁ഗണനലവര മളള ▁സസററ
audio_0_96	▁ഉപ ഗ ര പപ ▁വ ല പപ ▁വളര ▁ശര ദ ധ പ ർ വ വ ▁തരഞഞടകക ണടതണട
audio_0_69	▁ ഉ ദ ഹ രണതതന ▁നങങൾ ▁ഒര ▁ഉപ ക ര ണ തത ല ▁വ ബ ര ഷ ന കകറചച ▁ശബദ തത കകറചച ▁സസരകകനന വ ങ ക ൽ ▁നമമൾ ▁പറയ ▁നങങൾകക ▁ അ റയവനന ▁ഒര ത ര ▁ അ ഭ ക മയ മ ല ല തത ▁പരമറററ ണ ▁സ മയ ▁ 2 0 1 0 ▁കണ ക ▁നങങൾ ▁സസരകകനന ▁പരമറററകൾ ▁ഒര ▁ഷഫററ നറ ▁അളവകൾ ▁പറയ ടട
audio_0_22	▁നങങൾ ▁ ഈ ▁പരകരയയ ൽ ▁രപകൽപപന ▁ചയയണ ▁അങങന ▁ ഈ ▁ശബദ ▁ഘടക ങങൾ ▁ അ ഭ സബ ധ ന ▁ചയയ ക യ ▁വളര ▁ ക ർ ശ ന മയ ▁നയനതരണ ▁സ കഷ കകകയ ▁ ആ ▁പരതയക ▁ലവൽ
audio_0_20	▁പരമറററകള ൽ ▁ശബദ ▁ഘടക ങങള ▁വ ശ ല മയ ▁സ ഹ ഷ ണ ത ▁കറ യ കക ൻ ▁അനവദകക മനന ▁ അ ന മ ന കകനന ▁ശബദ ▁ഘടക ങങൾ ▁ ന യ ന ത ര കകനന തന ▁ചല വ റ യ തന ൽ ▁നർമമ ണ ▁ചല വ
audio_0_45	▁ 9 9 8 ▁ലവല ൽ ▁ ത ട ർ ചച യ യ ▁എന ത ങ ക ല ▁ ഉ ൽ പ ദ പപ കകനന തന ളള ▁പരകരയ ▁ ഇ പപ ഴ ▁ മ കള ല യ ▁ ത ഴ തത യ ▁സവശഷത ▁പര ധ കക ളള ല ണ ▁പ കഷ ▁ഇത ▁ ത ർ ചച യ യ ▁സ ഭ വ ന ▁ചയയണ ▁ ഈ ▁നഷട ▁സ ഭ വ കകനന ▁ഒര ▁നഷട തത നറ ▁വ ർ ച വ ൽ ▁സചക മയ ▁സ ച പപ കകനന ▁ഒര ▁സചക തത ല കക ▁ചല ▁ എ ത ർ ▁ ന ട പ ട കള ല ട ▁ ദ ർ ശ ന ക മയ ▁ കക ര യ ▁ചയയനന ▁ചല ▁ ത ര മ ന ങങൾ ▁ എ ട കകനന b ഭ രണതതന റ ▁അതന ൽ ▁അത ▁ ഇ പപ ൾ ▁പ ജ യ തത ല കക ▁ മ ട ങ ങ വരനന ▁അതന ൽ ▁ ട ഗ ചച ▁നഷട പപ ട നന ത ▁അത ണ b ഫ ഗ ഷ ൻ ▁സസരകകനന
audio_0_90	▁അതന ൽ ▁സ ഥ ല തത ▁ ന ല വ ല ളള ▁പരതയക ▁മലലഗ ▁സസററ ങങള ട ▁സ ല ടട ▁വ ത ▁ അ ള ക കക ▁എനന ▁ ല കഷ യ തത ട ▁പരതയക ▁ ര ത യ ൽ ▁അളവകൾ ▁ ആ സതര ണ ▁ചയയ ണടതണട
audio_0_59	▁അതന ൽ ▁നമമൾ ▁ ഇ പപ ൾ ▁എങങന ▁ ച ർ കകനന വ നന ▁ ന കക ▁അതന ൽ ▁ n ▁ ല ▁ n ▁മലയ ▁ എ ട ക കക ▁വ ർ ഷ ▁ ന മ കക ▁ആദയ തത ▁പ ദ തത ▁ശര ശ ര ▁ഗണനലവര ▁നഷട ▁എനന ▁പര തന ധ ക ര കകനന ▁നമമൾ കക ▁ ഇ വ ട ▁നനന ▁കണ ൻ ▁കഴയ നന തപല ▁നങങൾകക ▁ശര ശ ര ▁ അ വ ത ര പപ കക ൻ ▁സ ധ യ ത യ ണട ▁സ വ ഭ വ ▁സവശഷത കൾ ▁ μ ▁ഇത ▁ യ ഥ ർ ത ഥ തത ൽ ▁ഇത ൽ ▁പരതയക ▁വ ഴ
audio_0_64	▁ ഈ ▁പരതയക ▁മലയ ▁ ഞ ൻ ▁ ഇ വ ട ▁ ന കക യ ൽ ▁നങങൾകകറയ മനന ▁എന കക ▁പറയ ൻ ▁കഴയ ▁ഇത ▁മററ നന മ ല ല ▁അതന ൽ ▁എന കക ▁ഇത ▁ 2 ▁പല ▁കണ ന ക ▁അതന ൽ ▁ ഞ ൻ ▁ ക ര ത നന വ നന ▁നമമൾ ▁ ക ര ത നന വ ങ ക ൽ ▁ ഇ വ ട ▁ σ 2 ▁അല ല ങ ക ൽ ▁ സററ ൻ ഡ ർ ഡ ▁ ഡ വ യ ഷ നറ ▁ചതര ▁ മ ത ര മ യരകക മനന ▁ അ റ യ ക ▁സ ഥ ത വ വ ര കക ണ കക
audio_0_23	▁നങങൾ ▁വ യ ക ത മയ ▁ഒര ▁ ക ▁കറ ഞ ഞ ▁ ഉ ൽ പ ദ ന ചച ല വ ▁അനവദകക നന ▁അതന ർ ത ഥ ▁നങങൾകക ▁വളര യ ധ ക ▁നയനതരണ ▁ ഇ ല ല നന ണ ▁പരതയക ▁ ത ല ങങള ല ▁ശബദ ▁ഘടക
audio_0_61	▁ a q l ▁ k ▁അതന ൽ ▁ ഈ ▁സസററ ▁എങങന യ ണ ▁ ല ള ത മയ ▁ വരനന ത ▁നങങൾ ▁ഇത ▁സ ക വ യ ർ ▁ ബ ര കക ററ യ ▁ ത റ നന ൽ ▁നങങൾ ▁ ആ ക ▁ l e f t ▁ w i t h ▁ഉപ യ ഗ ചച ▁ അ വ ശ ഷ കകനന ▁അതന ൽ ▁ ഞ ൻ ▁പര ധ ന മയ ▁ചയയനന ത ▁അത ▁പ ദ ങങൾ ▁ ഇ വ ട ▁കറ യ കകകയ ▁ ച ർ കകകയ ▁ചയയ ക ▁എനന ത ണ ▁ഇത ▁ ഫ ല പര ദ മയ ▁ ഇ വ യ ല ല ▁ t e r m ▁ t e r m ▁എനന ▁പ ദ തത ന ▁ മ ത ര മ ▁കരണ മ ക
audio_0_57	▁ 2 ▁നമമൾ കക ▁ഇത ▁വളര ▁സ ▁ ക ര യ പര ദ മയ ▁ ര ത യ ൽ ▁പര തന ധ ക ര കക ൻ ▁കഴയ ▁കരണ ▁നമമൾ കക ▁കഴയ മനന ▁നങങൾകകറയ ▁ഒര പ കഷ ▁ ഇ വ ട ▁ചല ▁ ക ത ര മ ങങൾ ▁ ന ട തത നന തന കകറചച ▁ ച ന ത കക ക
audio_0_53	▁അതന ൽ ▁ശര ശ ര ▁ഗണനലവര ▁നഷട ▁ഇത ▁പല ▁കണകകകക ▁എലല ▁വയതയസ ത ▁നഷട ങങള ട യ ▁സ ഗ ര ഹ ▁നഷട തത നറ ▁ എ ണ ണ ▁കണ ട ▁ ഹ ര ചച ൽ ▁ n ▁അത ത ര തത ല ളള വ യ ▁അനവദകക നന ▁ ല ഭ ചച ▁ഗണനലവര ▁സവശഷത കള ട ▁പര തന ധ ന ▁ അ ള വ
audio_0_18	▁ഒര ▁സ ഹ ച ര യ ▁ഉണടക ര ത ▁അത ർ തത ▁ ര ഖ യ ല ▁അളവകൾ കക ▁ഉൽപപനന തത ന ▁ മ കക ▁ അ ള വ കള ▁ ന ട ൻ ▁കഴയ ല ല ▁ ക സ കൾ
audio_0_27	▁പരമറററകൾ ▁രപകൽപപന ▁ചയയനന തന ക കൾ ▁ഒര ▁പ ട ▁ മനന ല ണ ▁ടളറൻസ ▁ഡസ നന കകറചച ▁നമമൾ ▁സസരകകനന ത ▁ഇത ▁സ ധ ര ണ യ യ ▁പരമറററകൾ ▁ഡസ ൻ ▁ഘടട തത ▁പ ന ത ട ര നന
audio_0_80	▁അത ല നന ▁ ക ൺ ട ര ൾ ▁ചർടട കൾ കക ▁ ത യ യ റ ട കകനന ▁ ത ര മ ന ങങള ണ
audio_0_10	▁അതന ൽ ▁എങങന ▁ചയയ മനന ▁ ച ന ത ▁പരകരയ ▁അദദഹ ▁അടസഥന പര മയ ▁സ ഘ ട പപ കകനന ▁ഒര ▁പരതയക ▁രപകൽപപനയ ല ▁ഡസ ൻ ▁മററ വ മയ ▁സ യ ജ പപ ചച
audio_0_62	▁അതന ൽ ▁എന കക ▁കഴയ മനന ▁പ റ ഞ ഞ ▁പ ർ ണ ണ ▁ എ ക സ പര ഷ ന ൽ ▁ ഉ ളള തപല ▁ഇത ▁ എ ഴ ത ക ▁അതന ൽ ▁ അ വ സ ന മയ ▁എന കക ▁ അ വ ശ ഷ കകനന ▁ഇത ▁ യ ഥ ർ ത ഥ തത ൽ ▁ m u ▁ശര യ ണ ▁ഇത ▁ ഞ ന ▁ k ▁ w i t h ▁ഉപ യ ഗ ചച ▁പര വ ർ തത ന കഷ മ മ കക ▁അതന ൽ ▁ഇത ▁ k ▁ t o ▁ ന ▁ ത ല യ മ ണ നന ▁എന കക ▁പറയ ൻ ▁കഴയ
audio_0_75	▁നമമൾ ▁വയതയസ ത ▁ c o n t r o l ▁ചർടട കള കകറചച ണ ▁സസര ചച ത ▁അതന റ ▁പ ശ ച തത ല തത ൽ ▁നമമൾ ▁ ന ര തത ▁വ ശ ദ ക ര ചച തപല ▁ എ ക സ ▁ചർടട ▁ ആ ർ ▁ചർടട ▁എനന വ ▁പല ടട ▁ചയത ടട ണട
audio_0_12	▁ ഉ ദ ഹ രണതതന ▁ഒര ▁ ഓ ടട മ ടട വ ▁ അ സബ ല യ മയ ▁ബനധപപടട ▁ ഇ ന പപ റ യ നന ▁ ച ദ യ ▁പറയ ടട ▁ഡസ ൻ ▁ലവൽ ▁സസററ തത ൽ ▁നനന യ ▁ അ ഭ സബ ധ ന ▁ചയയണ ▁ ഉ ദ ഹ രണതതന ▁ഒര ൾ കക ▁അത ▁ചയയണ ▁ ആ ന ത ര ക ▁ ജ വ ല ന ▁എഞച ൻ ▁അല മ ന യ ▁അല ല ങ ക ൽ ▁ ക സററ ▁ ഇ ര മപ ▁ഉപ യ ഗ ചച ▁നർമമ കകനന ▁നങങൾകക ▁ അ റയവനന ▁ ആ നറ ▁ ല കക ▁ ബ ര കക ഗ ▁സസററ തത നറ ▁ ഈ ▁ അ ധ ക ▁സ ര കഷ ▁ ഉ ളള തന ൽ ▁ഇത ▁ഉപ യ ഗ ചച ▁അടസഥന ▁മററ ര യ ല കള മയ ▁ബനധപപടട ▁അടസഥന ▁ ച ദ യ ങങൾ ▁അല ല ങ ക ൽ ▁ഉപ യ ഗ ചച ▁ഉപ ▁ അ സബ ല കൾ ▁രപകൽപപനയ ൽ ▁ ഈ ▁സസററ ▁രപകൽപപനയ ൽ ▁ലവല ൽ ▁ അ ഭ സബ ധ ന ▁ചയയ ണടതണട
audio_0_28	▁അതന ൽ ▁നങങൾ ▁ അ വ ത ര പപ കകകയ ണ ങ ക ൽ ▁ ക ർ ശ ന മയ ▁സ ഹ ഷ ണ ത ▁ ഭ ര ണ ക ട ▁ മ തത തത ല ളള ▁ഗണനലവര ▁ മ ചച പപ ട തത ▁പരസസ ▁സ ല കഷ ന ▁ഒര ▁ മ ര യ ദ യ ട ▁ചയയണ ട വ ര ▁അങങന ▁ അ വ ▁ ക ർ ശ ന മയ ▁സ ഹ കക ▁പരതയക ▁സവശഷത ▁പരസസ സ ▁ലവല ൽ ▁ റ ഫ ർ ▁സ മയ ▁ 0 6 5 6 ▁പല കക ണടതണട
audio_0_1	▁നമമൾ ▁ഉൽപപനന ▁രപകൽപപനയ ല ▁പരകരയയ ല ▁ഗണനലവര ▁എങങന ▁ അ വ ത ര പപ കക ▁എനന തന കകറചച ▁സസര കകകയ യ ര നന ▁ഡസ ൻ ▁ഘടട ങങൾ ▁ ത നന
audio_0_31	▁അതന ൽ ▁സസററ തത നറ ▁ മനന ▁ലവല ൽ ▁ടളറൻസ ▁ഡസ ൻ ▁അടസഥന പര മയ ▁പ ന ത ട ര നന ▁രപകൽപപന ▁പരമറററകൾ ▁രപകൽപപന ▁ചയയ ക യ ▁ ഒ ട വ ൽ ▁ഒര ▁ഗണനലവര മളള ▁ഡസ ന നറ ▁ഡസ ൻ ▁ഘടട ▁സ ഹ കകകയ ▁ചയയനന ▁പരകരയ
audio_0_38	▁ ഈ ▁സചക ▁വളര ▁ ക ട പപ മളള ത യരകക ▁അതന ൽ ▁ടർഗററ ൽ ▁നനന ▁എന ത ങ ക ല ▁വയതയസ മ ണട ക ▁നങങൾ ▁ചയയണ ▁ചതര തത ല കക ▁ വരനന ▁നഷട ▁ഘടക തത നറ ▁വയതയന തത നറ ▁ചതര മയ ▁ റ കക ർ ഡ ച യ യ ക ▁പരകരയയ ട ▁ആദയ ▁ഘടട തത ൽ ▁ ത നന ▁നയനതരണ ▁വ ടട ▁പ ക മപ ൾ ▁നങങൾകക ▁ മ മപ ▁ഇത ▁ചയയ ന ക ▁പരസസ സ ▁നയനതരണ തത മ ണ ▁അത ▁എനന ▁നങങൾകക ▁ റ പപ ർ ടട ▁ചയയ ൻ ▁കഴയ ▁നഷട തത നറ ▁കണ കക കൾ ▁ ന കക കക ണട ▁പരകരയയ ട ▁നയനതരണ ▁നയനതരണ തത മ ക ▁ടർഗററ ൽ ▁നനന ളള ▁വയതയന ങങൾ ▁അങങന യ ണ ▁ മ ഴ വ ൻ ▁ ത തത വ ച ന ത യ ▁പരതയക ▁ മ ട ര ക സ ▁അല ല ങ ക ൽ ▁പരതയക ▁നലവര മളള ▁ ഫ ര യ ▁വ ർ കക
audio_0_65	▁അതന ൽ ▁സ ഗ മ ▁സ ക വ യ റ ന ▁ n ▁മനസ ▁ 1 ▁സ ഗ മ ▁ i ▁കണ ട ▁പര തന ധ ക ര കക മനന ▁നങങൾകകറയ ▁ 1 ▁ മ ത ൽ ▁ n ▁ y i ▁മനസ ▁ m u ▁സ ക വ യ ർ ▁ y i ▁ μ ▁ 2 ▁വ ര ▁വയതയസ പപ ട നന
audio_0_16	▁അതന ൽ ▁എഞച ന കള ട ▁ ക ര യ തത ൽ ▁ഒര ▁ ബ എ ചച പ ▁അല ല ങ ക ൽ ▁അടസഥന ▁പരമറററകൾ ▁തരഞഞടകക ക ▁എഞച ൻ ▁ ആ ർ പ എ ▁വളര ▁ ന ല ല ▁പരമറററ ണ
audio_0_74	▁ ഹ ല ▁ മ ന ഫ ക ച റ ഗ ▁സസററ ▁ ട ക ന ള ജ ▁പ ർ ടട ▁ 2 ▁ മ ഡ യ ൾ ▁ 1 7 ▁ ല കക ▁സ വ ഗ ത
audio_0_9	▁അത ക ണട ▁ അ വ ൻ ▁ഉൽപപനന ▁അല ല ങ ക ൽ ▁ഒര ▁പരകരയ ▁രപകൽപപന ▁ചയയനന ▁പരകരയയ ▁ മനന യ ▁കണ ണ മനന ▁പ സററ ല ററ ▁ചയയനന ▁ഘടട ▁ ഒ നന ▁സസററ ▁ ത ല തത ല ളള ▁രപകൽപപനയ ണ ▁ ത ട ർ നന ▁പര മ ററ ർ ▁ഡസ ൻ ▁ലവല നറ ▁രപകൽപപന ▁അല ല ങ ക ൽ ▁പരമറററകൾ ▁ലവല നറ ▁രപകൽപപനയ ▁ ഒ ട വ ൽ ▁രപകൽപപനയ ▁സ ഹ ഷ ണ ത ▁ ആ യരകക ണട ▁പരമറററകൾ
audio_0_76	▁അതന ൽ ▁ r ▁ചർടട കള ൽ ▁ ഈ ▁ x ▁പല ടട ▁ചയയനന ത മയ ▁ബനധപപടട ▁ചല ▁പര ശ ന ങങൾ ▁ ന കക ▁ ക ട ത ▁എന കക ▁ ആ വ ശ യ മളള ▁ഒര ▁ ച കക ല സററ ▁ ഉ ണട യരകക
audio_0_60	▁അതന ൽ ▁ ഞ ൻ ▁ ഇ വ ട ▁ചയയ ൻ ▁ ആ ഗ ര ഹ കകനന ത ▁ ച ർ കകനന ത ല ട ▁കണ കക ക ടട നന ത ▁നങങൾകകറയ ▁മനസ ▁ μ 2 ▁പല സ ▁ y 1 ▁ y 2 ▁ y 3 ▁പല സ ▁എനന വ യ ട ▁ ഇ ര ടട ▁ μ ▁ ത വ ണ ▁കറ യ കക ക ▁ y ▁ n ▁വ ര ▁ ഇ വ ട ▁ n ▁കണ ട ▁ ഹ ര കകനന ▁അതന ൽ ▁എന കക ▁ഇത ▁ എ ഴ ത ൻ ▁കഴയ നന ത ▁ y ▁ 1 ▁ ആ ണ ▁മനസ ▁ p l u s 2 ▁പല സ ▁വ ▁ 2 ▁മനസ ▁ p l u s 2 ▁പല സ ▁വ ▁ എ ൻ ▁മനസ ▁ μ 2 ▁ ന ▁പല സ ▁ ട ▁ 2 ▁മനസ ▁കണ ട ▁വ ഭ ജ ചച ▁ ട ▁വ ▁ 1 ▁പല സ ▁ y 2 ▁പല സ ▁ y 3 ▁പല സ ▁മററ ▁ y n ▁വ ര ▁ n ▁കണ ട ▁ ഹ ര ചച ൽ ▁അങങന യ ണ ▁എന കക ▁ എ ഴ ത ൻ ▁കഴയ ക ▁ശര ശ ര ▁ഗണനലവര ▁നഷട തത നറ ▁മലയ ▁ മ മപ ▁ ക മപ യ ടട ഗ ▁ ഫ ▁ ആ ണ
audio_0_52	▁അതന ൽ ▁വ യ ക ത മയ ▁ y ▁ ഉ ളള ട തത ▁ഒര ▁പരകരയ ▁ ഉ ണട നന ▁അനവദകക നന ▁ഗണനലവര ▁സവശഷത കൾ
audio_0_94	▁ അ പപ ൾ ▁നങങൾ ▁ഉപ ഗ ര പപ കള ട ▁അടസഥന തത ൽ ▁ ത ര മ ന ങങൾ ▁ എ ട കക ണ
audio_0_87	▁അത ▁ ക ടട ർ ▁ w e a r ▁കണ ട ▁ ആ യരകക
audio_0_54	▁അതന ൽ ▁ടർഗററ ▁നഷട തത ൽ ▁നനന ▁ y 1 ▁ അ ക ല ▁കരണ ▁ മ തത തത ല ളള ▁ശര ശ ര ▁നഷട ▁നഷട മ യരകക ▁കരണ ▁ y 2 ▁ടർഗററ ൽ ▁നനന ▁ y 3 ▁ടർഗററ ൽ ▁നനന ▁ അ ക ല ▁എനന ങ ങ ന ▁പ ക നന ▁ y ▁ n ▁ടർഗററ ൽ ▁നനന ▁ അ ക ല യ ളള ▁സവശഷത കൾ ▁ഇത ▁ y 1 ▁മനസ ▁ ട ▁ യ ട ▁ n ▁ ത വ ണ ▁ k ▁ ആ യ ▁കണകകകക ▁സ ക വ യ ർ ▁പല സ ▁ y 2 ▁മനസ ▁ ട ▁സ ക വ യ ർ ▁പല സ ▁ y 3 ▁മനസ ▁ ട ▁സ ക വ യ ർ ▁പല സ ▁മററ ▁അങങന ▁ y ▁വ ര ▁ n ▁മനസ ▁ ട ▁സ ക വ യ ർ
audio_0_0	▁ ഹ ല ▁ ഈ ▁ മ ന ഫ ക ച റ ഗ ▁സസററ സ ▁ ട ക ന ള ജ ▁പ ർ ടട ▁ ര ണട ▁ മ ഡ യ ള ല കക ▁സ വ ഗ ത
audio_0_46	▁ b അ തന ൽ ▁വ യ ക ത മയ ▁ ട ▁ ആ ണ ▁ടർഗററ ▁ y ▁എനന ത ▁ഗണനലവര ▁സവശഷത കള ട ▁മലയ മ ണ ▁ അ വ യ ട ▁ശര കക ▁നങങൾകക റയവനന ▁ടർഗററ ൽ ▁നനന ളള ▁വ യ ത ച ല ന മ ണ
audio_0_63	▁അതന ൽ ▁ശര ശ ര ▁നലവര ▁എന കക ▁ എ ഴ ത ൻ ▁കഴയ നന ത ▁അങങന യ ണ ▁ഇത ത ര തത ല ളള ▁നഷട ▁എലല ▁മലയ ങങള ▁ഒര മ ചച ▁പ റ തത ട കകനന ത ല ട ▁നങങൾകക ▁ എ ക യ എ ൽ ▁ എ ഴ ത ൻ ▁കഴയ ▁ ക ട ത ൽ ▁ ഉ ച ത മയ ▁ ര ത യ ൽ
audio_0_2	▁നങങൾകകറയ മനന ▁നമമൾ കക റയവനന തപല ▁നമമൾ ▁ ച ർ ചച ▁ചയത ത ▁അത ണ ▁ഒര ▁ഉൽപപനന ▁സ കഷ ത ക ര കകനന ▁പരകരയയ ല ▁പര ധ ന ▁പര വ ർ തത ന മ ണ ▁ഉൽപപനന ▁രപകൽപപന ▁അതന ൽ ▁ഇത ▁ഉൽപപനന തത നറ ▁ഗണനലവര തത ൽ ▁വ ല യ ▁സ വ ധ ന ▁ചല തത നന ▁വ സ ത വ തത ൽ ▁ഇത ▁നങങൾകക റയവനന ▁ ഏ ററ വ ▁വ ല യ ▁സ വ ധ ന ▁ചല തത നന ▁രപകൽപപന ▁ ത ക ചച ▁ ക ര തത ററ ത ണ ▁ അ പപ ൾ ▁പരകരയയ ല ▁ഉൽപപനന ▁ ത ല തത ല ▁വളര ▁കറ ഞ ഞ ▁പര തത കക ട ▁അനവദകക ൻ ▁ഇത ന ▁കഴയ
audio_0_68	▁ ഇ പപ ൾ ▁ഇത ▁ശര ശ ര ▁ ആ ണ നന ▁നങങൾകകറയ മ ▁ചല ത ▁ ഉ ണട നന ▁നങങൾകകറയ മ ▁എനന ത ണ ▁ ച ദ യ ▁ഗണനലവര മളള ▁പരമറററകൾ ▁ചല ▁ഗണനലവര ▁പരമറററകൾ ▁ ഉ ണട ▁ അ ഭ ക മയ മ ല ല
audio_0_25	▁അതന ൽ ▁സ മയ തത ▁പര മ ററ ർ ▁ഡസ ൻ ▁ഘടട ▁ ന യ ന ത ര കകകയ ▁ ന കക ▁ചയയ ക യ ▁ചയയ ത ▁ഗണനലവര ▁ മ ചച പപ ട തത നന ▁വയതയന തത നറ ▁കരണ ങങൾ
audio_0_99	▁അതന ൽ ▁പര ഡ കഷ ൻ ▁ഷഫററ നറ ▁ മ ഴ വ ൻ ▁ ഓ ടട തത ന ട യ ല ▁നങങൾ ▁ ച റ യ ▁ഉപ ഗ ര പപ കൾ ▁സ ഷ ട കക ണടതണട
audio_0_81	▁മററ നന ▁ c o n t r o l ▁ചർടട കൾ ▁ ആ സതര ണ ▁ചയയണ ട ത ▁ എ പപ ഴ ണ നന ▁ ആ ▁ ത ര മ ന ങങൾ ▁എന ത കക യ ണ ▁എനന ത ണ
